Action,Item Code,Title,Short Desc,Long Desc,Taxable,Ship Type,List Price,Price,Start Date,Long Desc 2,Long Desc 3,Long Desc 4,Long Desc 5,Manufacturer,MFG Part Number,Sort Hint,Onsale Image,Status,Available,Hide in Search,In Stock,Product Weight,Weight Unit,Product length,Product width,Product height,Dimension unit,Cost,Meta Keywords,Meta Description,Page Title,Notes for Catalog Designer,Preorder Item,Large Image,Large Image2,Large Image3,Large Image4,Large Image5,Item Image,Item Image2,Item Image3,Item Image4,Item Image5,Thumbnail Image,Thumbnail Image2,Thumbnail Image3,Thumbnail Image4,Thumbnail Image5,Small Image,Small Image2,Small Image3,Small Image4,Small Image5,Parent Item Code,Display Using Template,Availability Date,SeoURL,Bread Crumb Category,UPC,Item Type,Item Theme
add/edit,BEDSHEET-50,Zenith Cotton 210TC Double Bedsheet,Zenith Cotton 210TC Double Bedsheet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,70.0,37.17,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Zenith Cotton 210TC Double Bedsheet,,No,/20210219712/assets/items/largeimages/BEDSHEET-5.jpg,,,,,/20210219712/assets/items/images/BEDSHEET-5.jpg,,,,,/20210219712/assets/items/thumbnails/BEDSHEET-5.jpg,,,,,/20210219712/assets/items/small/BEDSHEET-5.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/bed-sheets/zenith-cotton-210tc-double-bedsheet-bedsheet-50/,Bed Sheets,404321142042706,Shippable Product,0
add/edit,BEDSHEET-60,Relish Microfibre 200TC Double Bedsheet,Relish Microfibre 200TC Double Bedsheet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,45.0,45.0,08/04/2020,,,,,,,,,New Items,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Relish Microfibre 200TC Double Bedsheet,,No,/20210219712/assets/items/largeimages/BEDSHEET-60.jpg,,,,,/20210219712/assets/items/images/BEDSHEET-6.jpg,,,,,/20210219712/assets/items/thumbnails/BEDSHEET-6.jpg,,,,,/20210219712/assets/items/small/BEDSHEET-6.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/bed-sheets/relish-microfibre-200tc-double-bedsheet-bedsheet-60/,Shop,404321143042706,Shippable Product,0
add/edit,BEDSHEET-7,Cotton 210TC Double Bedsheet,Cotton 210TC Double Bedsheet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,50.0,19.99,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Cotton 210TC Double Bedsheet,,No,/20210219712/assets/items/largeimages/BEDSHEET-7.jpg,,,,,/20210219712/assets/items/images/BEDSHEET-7.jpg,,,,,/20210219712/assets/items/thumbnails/BEDSHEET-7.jpg,,,,,/20210219712/assets/items/small/BEDSHEET-7.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/bed-sheets/cotton-210tc-double-bedsheet-bedsheet-7/,Bed Sheets,295587040305,Shippable Product,0
add/edit,BLANKETS-1,Microfiber Single Bed Blankets,Microfiber Single Bed Blankets,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,50.0,40.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Microfiber Single Bed Blankets,,No,/20210219712/assets/items/largeimages/BLANKETS-1.jpg,,,,,/20210219712/assets/items/images/BLANKETS-1.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-1.jpg,,,,,/20210219712/assets/items/small/BLANKETS-1.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/microfiber-single-bed-blankets-blankets-1/,Blankets,295588040305,Shippable Product,0
add/edit,BLANKETS-2,Microfiber Single Bed Blankets,Microfiber Single Bed Blankets,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,70.0,60.55,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Microfiber Single Bed Blankets,,No,/20210219712/assets/items/largeimages/BLANKETS-2.jpg,,,,,/20210219712/assets/items/images/BLANKETS-2.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-2.jpg,,,,,/20210219712/assets/items/small/BLANKETS-2.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/microfiber-single-bed-blankets-blankets-2/,Blankets,295589040305,Shippable Product,0
add/edit,BLANKETS-3,Microfiber Single Bed Blankets,Microfiber Single Bed Blankets,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,50.0,45.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Microfiber Single Bed Blankets,,No,/20210219712/assets/items/largeimages/BLANKETS-3.jpg,,,,,/20210219712/assets/items/images/BLANKETS-3.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-3.jpg,,,,,/20210219712/assets/items/small/BLANKETS-3.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/microfiber-single-bed-blankets-blankets-3/,Blankets,295590040305,Shippable Product,0
add/edit,BLANKETS-4,Flannel Polyester Double Bed Blanket,Flannel Polyester Double Bed Blanket,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,60.0,59.88,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Flannel Polyester Double Bed Blanket,,No,/20210219712/assets/items/largeimages/BLANKETS-4.jpg,,,,,/20210219712/assets/items/images/BLANKETS-4.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-4.jpg,,,,,/20210219712/assets/items/small/BLANKETS-4.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/flannel-polyester-double-bed-blanket-blankets-4/,Blankets,295591040305,Shippable Product,0
add/edit,BLANKETS-5,Flannel Polyester Double Bed Blanket,Flannel Polyester Double Bed Blanket,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,45.0,43.22,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Flannel Polyester Double Bed Blanket,,No,/20210219712/assets/items/largeimages/BLANKETS-5.jpg,,,,,/20210219712/assets/items/images/BLANKETS-5.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-5.jpg,,,,,/20210219712/assets/items/small/BLANKETS-5.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/flannel-polyester-double-bed-blanket-blankets-5/,Blankets,295592040305,Shippable Product,0
add/edit,BLANKETS-6,Flannel Polyester Double Bed Blanket,Flannel Polyester Double Bed Blanket,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,55.0,54.99,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Flannel Polyester Double Bed Blanket,,No,/20210219712/assets/items/largeimages/BLANKETS-6.jpg,,,,,/20210219712/assets/items/images/BLANKETS-6.jpg,,,,,/20210219712/assets/items/thumbnails/BLANKETS-6.jpg,,,,,/20210219712/assets/items/small/BLANKETS-6.jpg,,,,,,itemtemplate.vm,,product/bedroom/bedding/blankets/flannel-polyester-double-bed-blanket-blankets-6/,Blankets,295593040305,Shippable Product,0
add/edit,CABINETS-1,Nanna Storage Cabinet,Nanna Storage Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,950.0,850.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Nanna Storage Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-1.jpg,,,,,/20210219712/assets/items/images/CABINETS-1.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-1.jpg,,,,,/20210219712/assets/items/small/CABINETS-1.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/nanna-storage-cabinet-cabinets-1/,Cabinets,295568040304,Shippable Product,0
add/edit,CABINETS-2,Albert Cabinet,Albert Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,700.0,600.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Albert Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-2.jpg,,,,,/20210219712/assets/items/images/CABINETS-2.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-2.jpg,,,,,/20210219712/assets/items/small/CABINETS-2.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/albert-cabinet-cabinets-2/,Cabinets,295569040304,Shippable Product,0
add/edit,CABINETS-3,Stigen Solid Wood Cabinet,Stigen Solid Wood Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,950.0,850.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Stigen Solid Wood Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-3.jpg,,,,,/20210219712/assets/items/images/CABINETS-3.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-3.jpg,,,,,/20210219712/assets/items/small/CABINETS-3.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/stigen-solid-wood-cabinet-cabinets-3/,Cabinets,295570040304,Shippable Product,0
add/edit,CABINETS-4,Wave Cabinet,Wave Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,750.0,700.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Wave Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-4.jpg,,,,,/20210219712/assets/items/images/CABINETS-4.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-4.jpg,,,,,/20210219712/assets/items/small/CABINETS-4.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/wave-cabinet-cabinets-4/,Cabinets,295571040304,Shippable Product,0
add/edit,CABINETS-5,Kiriko Cabinet with Two Drawers,Kiriko Cabinet with Two Drawers,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,625.0,625.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Kiriko Cabinet with Two Drawers,,No,/20210219712/assets/items/largeimages/CABINETS-5.jpg,,,,,/20210219712/assets/items/images/CABINETS-5.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-5.jpg,,,,,/20210219712/assets/items/small/CABINETS-5.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/kiriko-cabinet-with-two-drawers-cabinets-5/,Cabinets,295572040304,Shippable Product,0
add/edit,CABINETS-6,Torino Solid Wood Cabinet,Torino Solid Wood Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Torino Solid Wood Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-6.jpg,,,,,/20210219712/assets/items/images/CABINETS-6.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-6.jpg,,,,,/20210219712/assets/items/small/CABINETS-6.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/torino-solid-wood-cabinet-cabinets-6/,Cabinets,295573040304,Shippable Product,0
add/edit,CABINETS-7,Lynx Solid Wood Cabinet,Lynx Solid Wood Cabinet,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,375.0,375.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.1,lb,0.0,0.0,0.0,inch,0.0,,,Lynx Solid Wood Cabinet,,No,/20210219712/assets/items/largeimages/CABINETS-7.jpg,,,,,/20210219712/assets/items/images/CABINETS-7.jpg,,,,,/20210219712/assets/items/thumbnails/CABINETS-7.jpg,,,,,/20210219712/assets/items/small/CABINETS-7.jpg,,,,,,itemtemplate.vm,,product/bedroom/storage/cabinets/lynx-solid-wood-cabinet-cabinets-7/,Cabinets,295574040304,Shippable Product,0
add/edit,CASACRAFTSTORE,Casacraftstore,CasaCraft,,Yes,,1.0,1.0,07/09/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Casacraftstore,,No,/20210219712/assets/items/largeimages/CASACRAFTSTORE.jpg,,,,,/20210219712/assets/items/images/CASACRAFTSTORE_1614006386396_storeFront_Logo.jpg,,,,,/20210219712/assets/items/thumbnails/CASACRAFTSTORE_1614006386396_storeFront_Logo.jpg,,,,,/20210219712/assets/items/small/CASACRAFTSTORE_1614006386396_storeFront_Logo.jpg,,,,,,itemtemplate.vm,,CASACRAFTSTORE,Sellers,404315853021904,Shippable Product,1
add/edit,CHAIR,QUEEN ARMCHAIR,QUEEN ARMCHAIR,<p>The integrity of the circular forms adds a stylish and impressive atmosphere to the spaces. It provides the advantage of using in different areas with its 360 &#x27;rotating mechanism. add testing text</p>,Yes,,15.0,15.0,28/04/2022,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,QUEEN ARMCHAIR,,No,/20210219712/assets/items/largeimages/CHAIR.jpg,,,,,/20180522154/assets/items/largeimages/AIN2B96PB3.jpg,,,,,/20180522154/assets/items/thumbnails/AIN2B96PB3.jpg,,,,,/20180522154/assets/items/small/AIN2B96PB3.jpg,,,,,,itemtemplate.vm,,product/collections/living-rooms/armchairs-single-seats/queen-armchair-ain2b96pb3/,Shop,420317703042810,Shippable Product,0
add/edit,CHAISELOUNGERS-1,Procto Lounger in Cream Colour,Procto Lounger in Cream Colour,"<div><p>Coming from the French term chaise longue, meaning long chair, a Chaise is an upholstered seat for one, and it is meant for reclining in think of this as a chair and foot stool in one. Chaises always have a back and may have one, two or no arms.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Procto Lounger in Cream Colour,,No,/20210219712/assets/items/largeimages/CHAISELOUNGERS-1.jpg,,,,,/20210219712/assets/items/images/CHAISELOUNGERS-1.jpg,,,,,/20210219712/assets/items/thumbnails/CHAISELOUNGERS-1.jpg,,,,,/20210219712/assets/items/small/CHAISELOUNGERS-1.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/chaise-loungers/procto-lounger-in-cream-colour-chaiseloungers-1/,Chaise loungers,295506040102,Shippable Product,0
add/edit,CHAISELOUNGERS-2,Lisa Solid Wood Chaise Lounger in Yellow Colour,Lisa Solid Wood Chaise Lounger in Yellow Colour,"<div><p>Coming from the French term chaise longue, meaning long chair, a Chaise is an upholstered seat for one, and it is meant for reclining in think of this as a chair and foot stool in one. Chaises always have a back and may have one, two or no arms.</p></div>",Yes,,750.0,600.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Lisa Solid Wood Chaise Lounger in Yellow Colour,,No,/20210219712/assets/items/largeimages/CHAISELOUNGERS-2.jpg,,,,,/20210219712/assets/items/images/CHAISELOUNGERS-2.jpg,,,,,/20210219712/assets/items/thumbnails/CHAISELOUNGERS-2.jpg,,,,,/20210219712/assets/items/small/CHAISELOUNGERS-2.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/chaise-loungers/lisa-solid-wood-chaise-lounger-in-yellow-colour-chaiseloungers-2/,Chaise loungers,295507040102,Shippable Product,0
add/edit,CHAISELOUNGERS-3,Fabric Chaise Lounger in Grey Colour,Fabric Chaise Lounger in Grey Colour,"<div><p>Coming from the French term chaise longue, meaning long chair, a Chaise is an upholstered seat for one, and it is meant for reclining in think of this as a chair and foot stool in one. Chaises always have a back and may have one, two or no arms.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Fabric Chaise Lounger in Grey Colour,,No,/20210219712/assets/items/largeimages/CHAISELOUNGERS-3.jpg,,,,,/20210219712/assets/items/images/CHAISELOUNGERS-3.jpg,,,,,/20210219712/assets/items/thumbnails/CHAISELOUNGERS-3.jpg,,,,,/20210219712/assets/items/small/CHAISELOUNGERS-3.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/chaise-loungers/fabric-chaise-lounger-in-grey-colour-chaiseloungers-3/,Chaise loungers,295508040102,Shippable Product,0
add/edit,CHAISELOUNGERS-4,Cape Chaise Lounger in Red Colour,Cape Chaise Lounger in Red Colour,"<div><p>Coming from the French term chaise longue, meaning long chair, a Chaise is an upholstered seat for one, and it is meant for reclining in think of this as a chair and foot stool in one. Chaises always have a back and may have one, two or no arms.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Cape Chaise Lounger in Red Colour,,No,/20210219712/assets/items/largeimages/CHAISELOUNGERS-4.jpg,,,,,/20210219712/assets/items/images/CHAISELOUNGERS-4.jpg,,,,,/20210219712/assets/items/thumbnails/CHAISELOUNGERS-4.jpg,,,,,/20210219712/assets/items/small/CHAISELOUNGERS-4.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/chaise-loungers/cape-chaise-lounger-in-red-colour-chaiseloungers-4/,Chaise loungers,295509040102,Shippable Product,0
add/edit,CHAISELOUNGERS-5,Vivanka Chaise Lounger in Yellow Colour,Vivanka Chaise Lounger in Yellow Colour,"<div><p>Coming from the French term chaise longue, meaning long chair, a Chaise is an upholstered seat for one, and it is meant for reclining in think of this as a chair and foot stool in one. Chaises always have a back and may have one, two or no arms.</p></div>",Yes,,750.0,600.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Vivanka Chaise Lounger in Yellow Colour,,No,/20210219712/assets/items/largeimages/CHAISELOUNGERS-5.jpg,,,,,/20210219712/assets/items/images/CHAISELOUNGERS-5.jpg,,,,,/20210219712/assets/items/thumbnails/CHAISELOUNGERS-5.jpg,,,,,/20210219712/assets/items/small/CHAISELOUNGERS-5.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/chaise-loungers/vivanka-chaise-lounger-in-yellow-colour-chaiseloungers-5/,Chaise loungers,295510040102,Shippable Product,0
add/edit,CUSHIONARMCHAIR,SAGE ARMCHAIR,SAGE ARMCHAIR,"Sage Berjer draws attention with its modern infrastructure by bringing together the details of natural materials. Aiming at a natural and timeless understanding, the product adds meaning to living spaces with its sophisticated style.",Yes,,150.0,120.0,28/04/2022,,,,,,,,,Prices Imported,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,SAGE ARMCHAIR,,No,/20180522154/assets/items/largeimages/AINGPKTLP2.jpg,,,,,/20180522154/assets/items/largeimages/AINGPKTLP2.jpg,,,,,/20180522154/assets/items/thumbnails/AINGPKTLP2.jpg,,,,,/20180522154/assets/items/small/AINGPKTLP2.jpg,,,,,,itemtemplate.vm,,product/collections/living-rooms/armchairs-single-seats/sage-armchair-aingpktlp2/,Uncategorized Items,420317704042810,Shippable Product,0
add/edit,DININGCHAIR-1,Dining Chair (Set Of 2),Dining Chair (Set Of 2),"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,251.23,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Dining Chair (Set Of 2),,No,/20210219712/assets/items/largeimages/DININGCHAIR-1_1599037634251_q-1.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-1_1599037634251_q-1.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-1_1599037634251_q-1.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-1_1599037634251_q-1.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/dining-chair-set-of-2-diningchair-1/,Dining Chair,295551040207,Shippable Product,0
add/edit,DININGCHAIR-2,Annette Upholstered Side Dining Chair,Annette Upholstered Side Dining Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,369.85,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Annette Upholstered Side Dining Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-2_1599037669427_q-2.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-2_1599037669427_q-2.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-2_1599037669427_q-2.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-2_1599037669427_q-2.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/annette-upholstered-side-dining-chair-diningchair-2/,Dining Chair,295552040207,Shippable Product,0
add/edit,DININGCHAIR-3,Brek Upholstered Side Dining Chair,Brek Upholstered Side Dining Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,290.22,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Brek Upholstered Side Dining Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-3_1599037691868_q-3.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-3_1599037691868_q-3.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-3_1599037691868_q-3.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-3_1599037691868_q-3.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/brek-upholstered-side-dining-chair-diningchair-3/,Dining Chair,295553040207,Shippable Product,0
add/edit,DININGCHAIR-4,Fabian Dining Chair (Set of 2),Fabian Dining Chair (Set of 2),"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,240.69,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Fabian Dining Chair (Set of 2),,No,/20210219712/assets/items/largeimages/DININGCHAIR-4_1599037723972_q-4.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-4_1599037723972_q-4.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-4_1599037723972_q-4.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-4_1599037723972_q-4.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/fabian-dining-chair-set-of-2-diningchair-4/,Dining Chair,295554040207,Shippable Product,0
add/edit,DININGCHAIR-5,Contract Metal Chair,Contract Metal Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,250.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Contract Metal Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-5_1599037755687_q-5.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-5_1599037755687_q-5.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-5_1599037755687_q-5.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-5_1599037755687_q-5.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/contract-metal-chair-diningchair-5/,Dining Chair,295555040207,Shippable Product,0
